,comment,Gioco,URL,Video
46,your timing with skills is insane!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
47,"My 550k team in a 4-5-1
Gk- Nick Pope 
Rb- Wan bissaka 
Cb- Joe Gomez ",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
48,"Harry: It’s Theo 
Me: It can’t be because whetted eto",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
49,"I would love to see either a coin value like 750K or so, or maybe some crazy 3 or 4 league hybrid super team",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
50,"Incoming ""I am starting to think 'Still not got an intro' is his intro"" comments",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
51,"What, I played this exact team in wl. It was on ps4 tho. He even had the same subs lol",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
52,If EA do a tournament with a limited budget instead of making all cards available this guy here will create the best team and win every single time,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
53,i am actually so happy your using the villa badge hes here hes there hes every f..king where tyrone mings tyrone mings,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
54,He’s actually really good hope he can continue with the content,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
55,When does fut champs weekend start?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
56,"You should do a wl where u make it so you use the same kit as your opponent, my game glitches this wl and it gave me the same kit as my opponent luckily won in penalties tho after a boring 0 0 game",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
57,"You should do bronze defence, silver midfield and gold attack",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
58,Loving the energie and confidence of this man😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
59,Hey guys! I hope everyone is staying safe during these tough times and I hope everyone who sees this has a great day!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
60,Do a whole squad with only ucl cards,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
61,16:40 that reaction,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
62,I had Sancho in my team he just feels real sluggish idk skills were grand but pace and shooting weren’t there,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
63,Harry - High attacking work rates throughout the team! Defo next WL shout,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
64,Your intro is saying still haven’t got a intro,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
65,What’s good with the elevator music in the background😂😂😂😂😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
66,"I have a couple challenge ideas for you, play a road to glory type weekend league where you start with a jumbo rare gold players pack and then after every win you get you can buy a promo pack and upgrade your team with the players in the pack, or do a toxicity challenge where you let someone else who's shit t the game play for you, then when the opponent starts being a twat you take over and try make a comeback, if they don't start being toxic just take over at half time or at 3-0 instead.",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
67,Idea for a next team - players with 2 stars skill moves,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
68,yooo i still havent picked up the game but... is he timed-finishing these shots with dembele? because they look like they have such power its unbelievable!!! Is he using timed-finishing?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
69,30-0 With a full Leeds United team? Make the most of Bamfords Inform coming this week!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
70,I didn’t do the whistel so I swapped sancho for Lucas Moura and whistel for Allan. I also swapped the defence to la liga,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
71,You could do a weekend league with players from the  newly promoted prem teams,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
72,"Could you please show your custom tactics for this team. Thanks, great vid.",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
73,"My man, pls make a video showing your custom tactics and players instructions! Vamo caraio!!!! 🇧🇷🇧🇷🇧🇷",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
74,"Swap Tadic for inform kudus and position change him to striker, love the vids keep it up ❤️",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
75,Is it just me or was this pretty inspiring near the end?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
76,"Still not got an intro, what you love to hear on your Saturday night",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
77,Silver Team with a Themed Special/Gold Player,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
78,"5 league hybrid team, budget 1 mil. Great vid!",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
79,great content mate. I would love to see you pull something great,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
80,PLEASE PLEASE PLEASE do a tutorial on new fifa playing and how to trade up card to get better cards that are cheap but good,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
81,"4:38 Harry: Douglas Costa is a player
Me: Yes, yes he is",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
82,"Do one with player from The second tier leagues pls! (Championship, Serie B, etc)",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
83,"Do one with player from The second tier leagues pls! (Championship, Serie B, etc)",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
84,We need tutorial for that skill,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
85,"FYI - Alphonso's last name is pronounced how it's spelled ""Dave-ees""...not ""Dave-iss"".  Good content...keep it up!",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
86,Can you show your camera settings?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
87,It’s funny how he’s made still not got an intro his intro,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
88,The next one should be like an sbc type challenge ....... Minimum 4 different leagues and max 3 Nations,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
89,"Is he trying to say ""Vamos carajo""?",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
90,Anyone know what camera settings he is using on fifa?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
91,Please Do a 1 Million Coin Team! Ggs on 30-0.,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
92,THIS IS THE CONTENT I SIGN UP FOR!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
93,anyone know what the skill at 11:23 is called? ty,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
94,the boys will cry when he gets an intro,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
95,"1.2kcomment, and no clue the exact cam settings 😞",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
96,I bet you have forgotten more skill moves than i know 🤣🤣 just cant compete 🔥,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
97,Should do next weekend league with max 3 star skill players. Could help people how cant do skill very well.,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
98,Can you do a full Austrailan team! Sending love from Australia 🇦🇺 team hashtag 😘🤩🇦🇺,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
99,Harry what do you recommend we do if we don’t have the sbc Witsel cause he has expired now.,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
100,His starting to laugh just like tekkz😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
101,"Vamos caralho, big Harry 🔥🔥",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
102,"With this Witsel card no longer available,  who would you use as replacement?",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
103,Btw what does his vamos creaiios or whatever he says mean. I’m new to this channel,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
104,Do a full Norway team! <3 <3,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
105,14:57 oh look karius,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
106,Sounds like a 2k player when tacking pens,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
107,my favorite  youtuber when it comes to fut champs :),FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
108,Could you try out max 3 star skills and 3 star weak foot team? That could be a challenge!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
109,"Great vid, club fut champions would be good to see",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
110,"First video I’ve seen of you, so funny",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
111,Does he sub Tadic out at the start? How can he possibly play with him in,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
112,"Do a team of 2 Prem Players, 2 Bundesliga, 2 Serie A, 2 La Liga and 2 Ligue 1. With an icon or just a 3rd from one of the leagues",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
113,9:39 i think he was trying to do the dashboard glitch,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
114,Top 100 but u have 2 win every game on penalties unless its a forfit,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
115,do a silver team with the new silver inform objective cards!!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
116,Hey man what’s your camera settings I’m in need😫,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
117,30-0 with a team without using any players in the top 5 leagues?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
118,"hey, can someone tell me his camera settings because it feels better than the original",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
119,any1 knows what camera setting hes using?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
120,"I recognize the team with Neymar, Mbappe, Zidane and more. I believe they were either on matthdgamers stream or aa9skills",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
